         2103794 function calls (2061975 primitive calls) in 5.527 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:949(set_url)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_compiler.py:740(compile)
        4    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:35(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:2936(handle_single_axis)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:720(get_path_effects)
      213    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:106(_cnfmerge)
      460    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\scanner.py:145(need_more_tokens)
      612    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\ma\core.py:614(filled)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:3391(tick_params)
     4046    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:157(open_group)
     1260    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:991(intervaly)
       10    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:4016(get_path)
       67    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1589(_register)
       70    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:250(_recache)
      193    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
     3600    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:875(set_clip_rectangle)
     3629    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2129(get_matrix)
     3778    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:957(set_snap)
       66    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:2987(ptp)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:831(get_snap)
        3    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:684(__init__)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:983(get_hatch_color)
        7    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:4093(_get_view)
     3000    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\bezier.py:242(degree)
       50    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:1152(update_from)
       10    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1583(get_matrix)
      600    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\path.py:344(__len__)
   152/11    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2387(_invalidate_internal)
       12    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:1997(__init__)
       90    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\colors.py:240(_check_color_like)
      621    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:299(__enter__)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:972(get_hatch)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:991(get_hatch_linewidth)
     1720    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       21    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:2683(_update_offset_text_position)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:975(start)
       19    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:232(expect_node)
     3778    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:661(get_sketch_params)
     6120    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:842(get_animated)
       97    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:1958(get_width_height)
      192    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:246(fix_minus)
       24    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1067(set)
     4046    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:164(close_group)
     3456    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:713(get_file)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:752(restore)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:327(max)
      132    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:1925(scale_range)
     3910    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:995(get_sketch_params)
     1036    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:1265(set_text)
      417    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:314(_is_owned)
       98    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\lib\_stride_tricks_impl.py:427(_broadcast_shape)
     2677    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:1790(isEnabledFor)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1524(_cached_realpath)
       12    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:2057(set_params)
      286    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2224(<lambda>)
       60    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\_api\__init__.py:278(select_matching_signature)
       55    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:235(frozen)
     3453    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:871(get_math_fontfamily)
      222    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:1485(current_thread)
        2    0.000    0.000    0.000    0.000 <frozen ntpath>:692(realpath)
       24    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\copy.py:225(_deepcopy_method)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:1041(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:780(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1381(<genexpr>)
     1360    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:298(axes)
      520    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:184(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\psutil\__init__.py:649(name)
      204    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\win32.py:395(_convert)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:1080(__init__)
       66    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\_methods.py:239(_ptp)
       14    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\psutil\_pswindows.py:791(name)
      164    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:967(_get_markerfacecolor)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:214(expect_document_end)
       48    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:985(set_color)
       28    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\psutil\_pswindows.py:724(wrapper)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:788(flush_stream)
       66    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:2617(_setup)
       90    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\colors.py:221(is_color_like)
      253    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:2577(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\backend_agg.py:376(restore_region)
      3/1    0.068    0.023    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:1058(_bootstrap_inner)
       79    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:730(_get_axis_name)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\backend_agg.py:64(__init__)
     2457    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1150(score_style)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\lib\_version.py:55(__init__)
      588    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:284(get_rotation)
        4    0.000    0.000    0.000    0.000 {built-in method nt._getfinalpathname}
       97    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\_methods.py:59(_any)
      2/1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:206(run)
     1353    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\image.py:124(<genexpr>)
       17    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:1655(nonsingular)
     2307    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      335    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:729(set_family)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:524(_warn_if_gui_out_of_main_thread)
        3    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:348(_get_backend_mod)
       16    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:342(update_from)
      531    0.000    0.000    0.000    0.000 {built-in method win32gui.IsWindowVisible}
      480    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\numeric.py:2443(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:622(formatTime)
      157    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:554(_axis_map)
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:482(anchored)
      2/1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\win32.py:347(_run)
      240    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2232(transform_non_affine)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:812(add)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:362(switch_backend)
     3611    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:1105(get_zorder)
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:615(set_offset)
      240    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:332(get_visible_children)
      205    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:311(_acquire_restore)
        7    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:483(_apply_tickdir)
       41    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:273(set_offset)
